time,subregion,parent,value
2022-12-26T20,SDGE,CISO,1737.84157714464
2022-12-26T21,SDGE,CISO,1696.65866967618
2022-12-26T22,SDGE,CISO,1710.51937168487
2022-12-26T23,SDGE,CISO,1784.14887114612
2022-12-27T00,SDGE,CISO,1907.06870072882
2022-12-27T01,SDGE,CISO,2055.84051352047
2022-12-27T02,SDGE,CISO,2199.76678982037
2022-12-27T03,SDGE,CISO,2308.55995907693
2022-12-27T04,SDGE,CISO,2359.9625371967
2022-12-27T05,SDGE,CISO,2345.31003834389
2022-12-27T06,SDGE,CISO,2271.57338458579
2022-12-27T07,SDGE,CISO,2159.35266361277
2022-12-27T08,SDGE,CISO,2037.36933797326
2022-12-27T09,SDGE,CISO,1934.93192721852
2022-12-27T10,SDGE,CISO,1874.38286089571
2022-12-27T11,SDGE,CISO,1865.52965405053
2022-12-27T12,SDGE,CISO,1903.52371125833
2022-12-27T13,SDGE,CISO,1970.72017050895
2022-12-27T14,SDGE,CISO,2041.98185864871
2022-12-27T15,SDGE,CISO,2091.96668522459
2022-12-27T16,SDGE,CISO,2102.40819846261
2022-12-27T17,SDGE,CISO,2067.40529562609
2022-12-27T18,SDGE,CISO,1995.27718158375
2022-12-27T19,SDGE,CISO,1906.46838264691
2022-12-27T20,SDGE,CISO,1828.05650222792
2022-12-27T21,SDGE,CISO,1786.33566793745
2022-12-27T22,SDGE,CISO,1799.47403329475
2022-12-27T23,SDGE,CISO,1872.23286030105
2022-12-28T00,SDGE,CISO,1994.18997010853
2022-12-28T01,SDGE,CISO,2141.97719927213
2022-12-28T02,SDGE,CISO,2284.96960780399
2022-12-28T03,SDGE,CISO,2392.94051843213
2022-12-28T04,SDGE,CISO,2443.66841126936
2022-12-28T05,SDGE,CISO,2428.49079044769
2022-12-28T06,SDGE,CISO,2354.344149099
2022-12-28T07,SDGE,CISO,2241.76268841714
2022-12-28T08,SDGE,CISO,2119.38187629859
2022-12-28T09,SDGE,CISO,2016.41927796382
2022-12-28T10,SDGE,CISO,1955.1368606776
2022-12-28T11,SDGE,CISO,1945.28442126034
2022-12-28T12,SDGE,CISO,1981.98482847216
2022-12-28T13,SDGE,CISO,2047.59342181768
2022-12-28T14,SDGE,CISO,2116.99535434582
2022-12-28T15,SDGE,CISO,2164.88247411632
2022-12-28T16,SDGE,CISO,2173.02264473368
2022-12-28T17,SDGE,CISO,2135.54070532021
2022-12-28T18,SDGE,CISO,2060.76952899064
2022-12-28T19,SDGE,CISO,1969.15687352067
2022-12-28T20,SDGE,CISO,1887.77989234524
2022-12-28T21,SDGE,CISO,1842.93797467261
2022-12-28T22,SDGE,CISO,1852.81917946998
2022-12-28T23,SDGE,CISO,1922.22474509057
2022-12-29T00,SDGE,CISO,2040.79233268256
2022-12-29T01,SDGE,CISO,2185.22704425842
2022-12-29T02,SDGE,CISO,2324.97910158328
2022-12-29T03,SDGE,CISO,2429.88487518011
2022-12-29T04,SDGE,CISO,2477.76069932507
2022-12-29T05,SDGE,CISO,2459.94791056573
2022-12-29T06,SDGE,CISO,2383.35058776936
2022-12-29T07,SDGE,CISO,2268.4394018503
2022-12-29T08,SDGE,CISO,2143.76660171422
2022-12-29T09,SDGE,CISO,2038.46196151808
2022-12-29T10,SDGE,CISO,1974.7104046014
2022-12-29T11,SDGE,CISO,1962.20748369901
2022-12-29T12,SDGE,CISO,1996.05084524864
2022-12-29T13,SDGE,CISO,2058.59900188178
2022-12-29T14,SDGE,CISO,2124.76195780214
2022-12-29T15,SDGE,CISO,2169.2675691284
2022-12-29T16,SDGE,CISO,2173.91970944747
2022-12-29T17,SDGE,CISO,2132.8706182629
2022-12-29T18,SDGE,CISO,2054.46821068756
2022-12-29T19,SDGE,CISO,1959.1648805111
2022-12-29T20,SDGE,CISO,1874.0388093308
2022-12-29T21,SDGE,CISO,1825.39615414648
2022-12-29T22,SDGE,CISO,1831.44629009533
2022-12-29T23,SDGE,CISO,1897.03157916866
2022-12-30T00,SDGE,CISO,2011.85024166064
2022-12-30T01,SDGE,CISO,2152.68082346353
2022-12-30T02,SDGE,CISO,2289.04832184443
2022-12-30T03,SDGE,CISO,2390.85128287316
2022-12-30T04,SDGE,CISO,2435.9427051764
2022-12-30T05,SDGE,CISO,2415.666471702
2022-12-30T06,SDGE,CISO,2336.89308764515
2022-12-30T07,SDGE,CISO,2220.02883223688
2022-12-30T08,SDGE,CISO,2093.54225144238
2022-12-30T09,SDGE,CISO,1986.47519167475
2022-12-30T10,SDGE,CISO,1920.93561277207
2022-12-30T11,SDGE,CISO,1906.56492508059
2022-12-30T12,SDGE,CISO,1938.43546400938
2022-12-30T13,SDGE,CISO,1998.90846084733
2022-12-30T14,SDGE,CISO,2062.91785252507
2022-12-30T15,SDGE,CISO,2105.22611882906
2022-12-30T16,SDGE,CISO,2107.67137979371
2022-12-30T17,SDGE,CISO,2064.43127706909
2022-12-30T18,SDGE,CISO,1983.86669082129
2022-12-30T19,SDGE,CISO,1886.43261469003
2022-12-30T20,SDGE,CISO,1799.20630939827
2022-12-30T21,SDGE,CISO,1748.4987959765
2022-12-30T22,SDGE,CISO,1752.53878800831
2022-12-30T23,SDGE,CISO,1816.20755666276
2022-12-31T00,SDGE,CISO,1929.26127161047
2022-12-31T01,SDGE,CISO,2068.54881176338
2022-12-31T02,SDGE,CISO,2203.66632100247
2022-12-31T03,SDGE,CISO,2304.57045931464
2022-12-31T04,SDGE,CISO,2349.14656939887
2022-12-31T05,SDGE,CISO,2328.73672738699
2022-12-31T06,SDGE,CISO,2250.17370441918
2022-12-31T07,SDGE,CISO,2133.7955936981
2022-12-31T08,SDGE,CISO,2007.98389053872
2022-12-31T09,SDGE,CISO,1901.68958345721
2022-12-31T10,SDGE,CISO,1836.94102769179
2022-12-31T11,SDGE,CISO,1823.32294596783
2022-12-31T12,SDGE,CISO,1855.87970539137
2022-12-31T13,SDGE,CISO,1916.97231596733
2022-12-31T14,SDGE,CISO,1981.55533183651
2022-12-31T15,SDGE,CISO,2024.42216864259
2022-12-31T16,SDGE,CISO,2027.4412243296
2022-12-31T17,SDGE,CISO,1984.81144169773
2022-12-31T18,SDGE,CISO,1904.9025912789
2022-12-31T19,SDGE,CISO,1808.16833956427
2022-12-31T20,SDGE,CISO,1721.68129482712
2022-12-31T21,SDGE,CISO,1671.75376551906
2022-12-31T22,SDGE,CISO,1676.63026465881
2022-12-31T23,SDGE,CISO,1741.2273110545
2023-01-01T00,SDGE,CISO,1855.35508457216
2023-01-01T01,SDGE,CISO,1995.92847855167
2023-01-01T02,SDGE,CISO,2132.61007263164
2023-01-01T03,SDGE,CISO,2235.40962644576
2023-01-01T04,SDGE,CISO,2282.2396856738
2023-01-01T05,SDGE,CISO,2264.43547851285
2023-01-01T06,SDGE,CISO,2188.78732627573
2023-01-01T07,SDGE,CISO,2075.56091728303
2023-01-01T08,SDGE,CISO,1953.04705249345
2023-01-01T09,SDGE,CISO,1850.10276241244
2023-01-01T10,SDGE,CISO,1788.67411066927
2023-01-01T11,SDGE,CISO,1778.28666420475
2023-01-01T12,SDGE,CISO,1813.95436458494
2023-01-01T13,SDGE,CISO,1878.03538448533
2023-01-01T14,SDGE,CISO,1945.50202887099
2023-01-01T15,SDGE,CISO,1991.17553711286
2023-01-01T16,SDGE,CISO,1996.95131947702
2023-01-01T17,SDGE,CISO,1957.04634889008
2023-01-01T18,SDGE,CISO,1879.83616722741
2023-01-01T19,SDGE,CISO,1785.77026594476
2023-01-01T20,SDGE,CISO,1701.91406908699
2023-01-01T21,SDGE,CISO,1654.57891363036
2023-01-01T22,SDGE,CISO,1662.02300634921
2023-01-01T23,SDGE,CISO,1729.19599957552
2023-01-02T00,SDGE,CISO,1845.95980498269
2023-01-02T01,SDGE,CISO,1989.29278573851
2023-01-02T02,SDGE,CISO,2128.92113347402
2023-01-02T03,SDGE,CISO,2234.90469277674
2023-01-02T04,SDGE,CISO,2285.180181618
2023-01-02T05,SDGE,CISO,2271.07315731775
2023-01-02T06,SDGE,CISO,2199.329097047
2023-01-02T07,SDGE,CISO,2090.13948445383
2023-01-02T08,SDGE,CISO,1971.7032927514
2023-01-02T09,SDGE,CISO,1872.78308949798
2023-01-02T10,SDGE,CISO,1815.2426339111
2023-01-02T11,SDGE,CISO,1808.54861737266
2023-01-02T12,SDGE,CISO,1847.68491752855
2023-01-02T13,SDGE,CISO,1915.0071402574
2023-01-02T14,SDGE,CISO,1985.50542707322
2023-01-02T15,SDGE,CISO,2034.02874440981
2023-01-02T16,SDGE,CISO,2042.49932539603
2023-01-02T17,SDGE,CISO,2005.15203528015
2023-01-02T18,SDGE,CISO,1930.36825400971
2023-01-02T19,SDGE,CISO,1838.59368303436
2023-01-02T20,SDGE,CISO,1756.88730470084
2023-01-02T21,SDGE,CISO,1711.56053565517
2023-01-02T22,SDGE,CISO,1720.88651145048
2023-01-02T23,SDGE,CISO,1789.84927100936
2023-01-03T00,SDGE,CISO,1908.36356982592
2023-01-03T01,SDGE,CISO,2053.47210732522
2023-01-03T02,SDGE,CISO,2194.96529262019
2023-01-03T03,SDGE,CISO,2302.95348524431
2023-01-03T04,SDGE,CISO,2355.39800117191
2023-01-03T05,SDGE,CISO,2343.61536705118
2023-01-03T06,SDGE,CISO,2274.30728522792
2023-01-03T07,SDGE,CISO,2167.59269170734
2023-01-03T08,SDGE,CISO,2051.58104076805
2023-01-03T09,SDGE,CISO,1954.943351977
2023-01-03T10,SDGE,CISO,1899.46445795815
2023-01-03T11,SDGE,CISO,1894.55581029091
2023-01-03T12,SDGE,CISO,1935.17490022726
2023-01-03T13,SDGE,CISO,2003.67831024923
2023-01-03T14,SDGE,CISO,2075.07733126205
2023-01-03T15,SDGE,CISO,2124.25173891183
2023-01-03T16,SDGE,CISO,2133.15352731932
2023-01-03T17,SDGE,CISO,2096.03838896206
2023-01-03T18,SDGE,CISO,2021.29662194436
2023-01-03T19,SDGE,CISO,1929.37347160796
2023-01-03T20,SDGE,CISO,1847.32510014125
2023-01-03T21,SDGE,CISO,1801.46685905614
2023-01-03T22,SDGE,CISO,1810.09077244864
2023-01-03T23,SDGE,CISO,1878.2191610213
2023-01-04T00,SDGE,CISO,1995.82329336785
2023-01-04T01,SDGE,CISO,2140.01354257922
2023-01-04T02,SDGE,CISO,2280.64752433032
2023-01-04T03,SDGE,CISO,2387.88883793726
2023-01-04T04,SDGE,CISO,2439.72602704685
2023-01-04T05,SDGE,CISO,2427.46933766117
2023-01-04T06,SDGE,CISO,2357.77977789749
2023-01-04T07,SDGE,CISO,2250.7073006053
2023-01-04T08,SDGE,CISO,2134.27594792557
2023-01-04T09,SDGE,CISO,2037.0697895252
2023-01-04T10,SDGE,CISO,1980.79967302401
2023-01-04T11,SDGE,CISO,1974.82688712754
2023-01-04T12,SDGE,CISO,2014.08753096736
2023-01-04T13,SDGE,CISO,2080.94389875869
2023-01-04T14,SDGE,CISO,2150.43281056928
2023-01-04T15,SDGE,CISO,2197.46887601039
2023-01-04T16,SDGE,CISO,2204.03760680599
2023-01-04T17,SDGE,CISO,2164.41915150369
2023-01-04T18,SDGE,CISO,2087.01637467171
2023-01-04T19,SDGE,CISO,1992.27784023908
2023-01-04T20,SDGE,CISO,1907.26082328426
2023-01-04T21,SDGE,CISO,1858.28864610055
2023-01-04T22,SDGE,CISO,1863.67623035077
2023-01-04T23,SDGE,CISO,1928.4879919519
2023-01-05T00,SDGE,CISO,2042.7551706834
2023-01-05T01,SDGE,CISO,2183.65881251964
2023-01-05T02,SDGE,CISO,2321.12626639997
2023-01-05T03,SDGE,CISO,2425.37651229197
2023-01-05T04,SDGE,CISO,2474.42724747955
2023-01-05T05,SDGE,CISO,2459.58436468173
2023-01-05T06,SDGE,CISO,2387.47031643277
2023-01-05T07,SDGE,CISO,2278.06857450099
2023-01-05T08,SDGE,CISO,2159.32069131207
2023-01-05T09,SDGE,CISO,2059.72707718807
2023-01-05T10,SDGE,CISO,2000.92810532755
2023-01-05T11,SDGE,CISO,1992.23842499631
2023-01-05T12,SDGE,CISO,2028.57606388901
2023-01-05T13,SDGE,CISO,2092.31197301411
2023-01-05T14,SDGE,CISO,2158.51097922853
2023-01-05T15,SDGE,CISO,2202.12454127631
2023-01-05T16,SDGE,CISO,2205.17333240181
2023-01-05T17,SDGE,CISO,2161.96337392497
2023-01-05T18,SDGE,CISO,2080.91143649695
2023-01-05T19,SDGE,CISO,1982.47077439577
2023-01-05T20,SDGE,CISO,1893.70121357489
2023-01-05T21,SDGE,CISO,1840.93549826391
2023-01-05T22,SDGE,CISO,1842.51278546675
2023-01-05T23,SDGE,CISO,1903.54064627214
2023-01-06T00,SDGE,CISO,2014.11091934584
2023-01-06T01,SDGE,CISO,2151.4754215685
2023-01-06T02,SDGE,CISO,2285.63079622333
2023-01-06T03,SDGE,CISO,2386.85052081879
2023-01-06T04,SDGE,CISO,2433.1802951362
2023-01-06T05,SDGE,CISO,2415.92045980999
2023-01-06T06,SDGE,CISO,2341.65387807214
2023-01-06T07,SDGE,CISO,2230.29682604664
2023-01-06T08,SDGE,CISO,2109.70802946264
2023-01-06T09,SDGE,CISO,2008.30422939549
2023-01-06T10,SDGE,CISO,1947.65549619494
2023-01-06T11,SDGE,CISO,1937.02998923797
2023-01-06T12,SDGE,CISO,1971.32758167912
2023-01-06T13,SDGE,CISO,2032.92739875154
2023-01-06T14,SDGE,CISO,2096.92130696986
2023-01-06T15,SDGE,CISO,2138.29617429027
2023-01-06T16,SDGE,CISO,2139.10602032768
2023-01-06T17,SDGE,CISO,2093.68069837139
2023-01-06T18,SDGE,CISO,2010.44877345979
2023-01-06T19,SDGE,CISO,1909.8661207551
2023-01-06T20,SDGE,CISO,1818.99312750207
2023-01-06T21,SDGE,CISO,1764.17000085487
2023-01-06T22,SDGE,CISO,1763.75808254336
2023-01-06T23,SDGE,CISO,1822.90579744794
2023-01-07T00,SDGE,CISO,1931.76288271166
2023-01-07T01,SDGE,CISO,2067.64873605397
2023-01-07T02,SDGE,CISO,2200.62561501762
2023-01-07T03,SDGE,CISO,2301.01742373503
2023-01-07T04,SDGE,CISO,2346.89358432489
2023-01-07T05,SDGE,CISO,2329.54462040316
2023-01-07T06,SDGE,CISO,2255.50977168285
2023-01-07T07,SDGE,CISO,2144.63447088664
2023-01-07T08,SDGE,CISO,2024.69141528146
2023-01-07T09,SDGE,CISO,1924.0108715904
2023-01-07T10,SDGE,CISO,1864.09005508012
2023-01-07T11,SDGE,CISO,1854.14813523045
2023-01-07T12,SDGE,CISO,1889.06417622819
2023-01-07T13,SDGE,CISO,1951.22250679713
2023-01-07T14,SDGE,CISO,2015.73866638778
2023-01-07T15,SDGE,CISO,2057.63118657747
2023-01-07T16,SDGE,CISO,2058.98341119408
2023-01-07T17,SDGE,CISO,2014.14488013059
2023-01-07T18,SDGE,CISO,1931.55184172828
2023-01-07T19,SDGE,CISO,1831.65883021738
2023-01-07T20,SDGE,CISO,1741.52302064116
2023-01-07T21,SDGE,CISO,1687.48845005392
2023-01-07T22,SDGE,CISO,1687.93503213811
2023-01-07T23,SDGE,CISO,1748.04829661511
2023-01-08T00,SDGE,CISO,1858.03184921775
2023-01-08T01,SDGE,CISO,1995.26827104385
2023-01-08T02,SDGE,CISO,2129.88067248575
2023-01-08T03,SDGE,CISO,2232.23836150993
2023-01-08T04,SDGE,CISO,2280.4293822602
2023-01-08T05,SDGE,CISO,2265.72948880818
2023-01-08T06,SDGE,CISO,2194.62970749137
2023-01-08T07,SDGE,CISO,2086.90055441727
2023-01-08T08,SDGE,CISO,1970.22519894673
2023-01-08T09,SDGE,CISO,1872.84445603772
2023-01-08T10,SDGE,CISO,1816.18008487483
2023-01-08T11,SDGE,CISO,1809.39983895004
2023-01-08T12,SDGE,CISO,1847.35951586529
2023-01-08T13,SDGE,CISO,1912.44599788332
2023-01-08T14,SDGE,CISO,1979.79557692896
2023-01-08T15,SDGE,CISO,2024.45527571981
2023-01-08T16,SDGE,CISO,2028.53444081435
2023-01-08T17,SDGE,CISO,1986.39898129293
2023-01-08T18,SDGE,CISO,1906.48967155911
2023-01-08T19,SDGE,CISO,1809.25682056182
2023-01-08T20,SDGE,CISO,1721.75181599391
2023-01-08T21,SDGE,CISO,1670.32020829727
2023-01-08T22,SDGE,CISO,1673.3583028017
2023-01-08T23,SDGE,CISO,1736.0865320987
2023-01-09T00,SDGE,CISO,1848.760001438
2023-01-09T01,SDGE,CISO,1988.82185229186
2023-01-09T02,SDGE,CISO,2126.45317438776
2023-01-09T03,SDGE,CISO,2232.06565727731
2023-01-09T04,SDGE,CISO,2283.76297811056
2023-01-09T05,SDGE,CISO,2272.80338764068
2023-01-09T06,SDGE,CISO,2205.62743048178
2023-01-09T07,SDGE,CISO,2101.92905136813
2023-01-09T08,SDGE,CISO,1989.30090132868
2023-01-09T09,SDGE,CISO,1895.89395940231
2023-01-09T10,SDGE,CISO,1843.05459952045
2023-01-09T11,SDGE,CISO,1839.89947885928
2023-01-09T12,SDGE,CISO,1881.2614870216
2023-01-09T13,SDGE,CISO,1949.53029394334
2023-01-09T14,SDGE,CISO,2019.86297346908
2023-01-09T15,SDGE,CISO,2067.33488058247
2023-01-09T16,SDGE,CISO,2074.08111769613
2023-01-09T17,SDGE,CISO,2034.48377764892
2023-01-09T18,SDGE,CISO,1956.98818842511
2023-01-09T19,SDGE,CISO,1862.04078147816
2023-01-09T20,SDGE,CISO,1776.68785575491
2023-01-09T21,SDGE,CISO,1727.27746834042
2023-01-09T22,SDGE,CISO,1732.22347670112
2023-01-09T23,SDGE,CISO,1796.78238204686
2023-01-10T00,SDGE,CISO,1911.26181149641
2023-01-10T01,SDGE,CISO,2053.16625640681
2023-01-10T02,SDGE,CISO,2192.73534341992
2023-01-10T03,SDGE,CISO,2300.42356811933
2023-01-10T04,SDGE,CISO,2354.35070999197
2023-01-10T05,SDGE,CISO,2345.7582474898
2023-01-10T06,SDGE,CISO,2281.03743991698
2023-01-10T07,SDGE,CISO,2179.80746318153
2023-01-10T08,SDGE,CISO,2069.57290156306
2023-01-10T09,SDGE,CISO,1978.39793312525
2023-01-10T10,SDGE,CISO,1927.55700675954
2023-01-10T11,SDGE,CISO,1926.11935706238
2023-01-10T12,SDGE,CISO,1968.8986386533
2023-01-10T13,SDGE,CISO,2038.290814844
2023-01-10T14,SDGE,CISO,2109.4769969647
2023-01-10T15,SDGE,CISO,2157.5638915617
2023-01-10T16,SDGE,CISO,2164.7152373144
2023-01-10T17,SDGE,CISO,2125.3321980992
2023-01-10T18,SDGE,CISO,2047.86769659106
2023-01-10T19,SDGE,CISO,1952.76758384818
2023-01-10T20,SDGE,CISO,1867.07664835195
2023-01-10T21,SDGE,CISO,1817.14925207915
2023-01-10T22,SDGE,CISO,1821.42069116071
2023-01-10T23,SDGE,CISO,1885.18734502491
2023-01-11T00,SDGE,CISO,1998.81294447621
2023-01-11T01,SDGE,CISO,2139.86659388521
2023-01-11T02,SDGE,CISO,2278.64940094763
2023-01-11T03,SDGE,CISO,2385.66138968458
2023-01-11T04,SDGE,CISO,2439.04111823284
2023-01-11T05,SDGE,CISO,2430.01613627113
2023-01-11T06,SDGE,CISO,2364.93162763676
2023-01-11T07,SDGE,CISO,2263.33571089406
2023-01-11T08,SDGE,CISO,2152.64915391958
2023-01-11T09,SDGE,CISO,2060.85405203422
2023-01-11T10,SDGE,CISO,2009.15795276441
2023-01-11T11,SDGE,CISO,2006.58778247632
2023-01-11T12,SDGE,CISO,2047.94294998019
2023-01-11T13,SDGE,CISO,2115.63040896214
2023-01-11T14,SDGE,CISO,2184.85963057766
2023-01-11T15,SDGE,CISO,2230.77263500838
2023-01-11T16,SDGE,CISO,2235.56549658246
2023-01-11T17,SDGE,CISO,2193.66203217674
2023-01-11T18,SDGE,CISO,2113.52636944666
2023-01-11T19,SDGE,CISO,2015.60751808395
2023-01-11T20,SDGE,CISO,1926.95264720911
2023-01-11T21,SDGE,CISO,1873.9264042102
2023-01-11T22,SDGE,CISO,1874.98946153604
2023-01-11T23,SDGE,CISO,1935.48180693201
2023-01-12T00,SDGE,CISO,2045.82664818837
2023-01-12T01,SDGE,CISO,2183.66063069431
2023-01-12T02,SDGE,CISO,2319.34882830676
2023-01-12T03,SDGE,CISO,2423.43893535935
2023-01-12T04,SDGE,CISO,2474.09026454033
2023-01-12T05,SDGE,CISO,2462.51846052766
2023-01-12T06,SDGE,CISO,2395.0249018992
2023-01-12T07,SDGE,CISO,2291.08930054184
2023-01-12T08,SDGE,CISO,2178.05167475234
2023-01-12T09,SDGE,CISO,2083.81544799096
2023-01-12T10,SDGE,CISO,2029.52485877261
2023-01-12T11,SDGE,CISO,2024.16808548674
2023-01-12T12,SDGE,CISO,2062.53360605144
2023-01-12T13,SDGE,CISO,2127.04227090889
2023-01-12T14,SDGE,CISO,2192.93433092897
2023-01-12T15,SDGE,CISO,2235.38907240023
2023-01-12T16,SDGE,CISO,2236.63649224719
2023-01-12T17,SDGE,CISO,2191.12443065417
2023-01-12T18,SDGE,CISO,2107.32952250741
2023-01-12T19,SDGE,CISO,2005.70527300884
2023-01-12T20,SDGE,CISO,1913.30262888272
2023-01-12T21,SDGE,CISO,1856.49791980486
2023-01-12T22,SDGE,CISO,1853.77846233429
2023-01-12T23,SDGE,CISO,1910.52883088736
2023-01-13T00,SDGE,CISO,2017.23225526451
2023-01-13T01,SDGE,CISO,2151.59295113786
2023-01-13T02,SDGE,CISO,2284.03948069515
2023-01-13T03,SDGE,CISO,2385.16632920737
2023-01-13T04,SDGE,CISO,2433.15246525129
2023-01-13T05,SDGE,CISO,2419.20052822116
2023-01-13T06,SDGE,CISO,2349.56719075515
2023-01-13T07,SDGE,CISO,2243.66319281349
2023-01-13T08,SDGE,CISO,2128.74761047878
2023-01-13T09,SDGE,CISO,2032.64530502952
2023-01-13T10,SDGE,CISO,1976.43745804242
2023-01-13T11,SDGE,CISO,1969.07368472528
2023-01-13T12,SDGE,CISO,2005.33144157605
2023-01-13T13,SDGE,CISO,2067.64495299099
2023-01-13T14,SDGE,CISO,2131.28422335598
2023-01-13T15,SDGE,CISO,2171.46430139453
2023-01-13T16,SDGE,CISO,2170.44723371221
2023-01-13T17,SDGE,CISO,2122.70279601397
2023-01-13T18,SDGE,CISO,2036.71798091404
2023-01-13T19,SDGE,CISO,1932.94868445436
2023-01-13T20,SDGE,CISO,1838.44760016638
2023-01-13T21,SDGE,CISO,1779.60072671116
2023-01-13T22,SDGE,CISO,1774.91990440621
2023-01-13T23,SDGE,CISO,1829.83191193077
2023-01-14T00,SDGE,CISO,1934.87721894906
2023-01-14T01,SDGE,CISO,2067.82435385928
2023-01-14T02,SDGE,CISO,2199.16164967143
2023-01-14T03,SDGE,CISO,2299.52631692905
2023-01-14T04,SDGE,CISO,2347.11275372912
2023-01-14T05,SDGE,CISO,2333.10642864311
2023-01-14T06,SDGE,CISO,2263.7154074319
2023-01-14T07,SDGE,CISO,2158.27795917111
2023-01-14T08,SDGE,CISO,2043.96915902567
2023-01-14T09,SDGE,CISO,1948.53261860108
2023-01-14T10,SDGE,CISO,1892.98398832819
2023-01-14T11,SDGE,CISO,1886.23185270773
2023-01-14T12,SDGE,CISO,1923.03998214194
2023-01-14T13,SDGE,CISO,1985.85296131635
2023-01-14T14,SDGE,CISO,2049.96711989517
2023-01-14T15,SDGE,CISO,2090.62945754277
2023-01-14T16,SDGE,CISO,2090.12998875323
2023-01-14T17,SDGE,CISO,2042.95623076362
2023-01-14T18,SDGE,CISO,1957.60138355929
2023-01-14T19,SDGE,CISO,1854.51973567699
2023-01-14T20,SDGE,CISO,1760.76191157858
2023-01-14T21,SDGE,CISO,1702.71989062895
2023-01-14T22,SDGE,CISO,1698.92635371048
2023-01-14T23,SDGE,CISO,1754.84645345728
2023-01-15T00,SDGE,CISO,1861.07378783045
2023-01-15T01,SDGE,CISO,1995.43673341516
2023-01-15T02,SDGE,CISO,2128.47859585992
2023-01-15T03,SDGE,CISO,2230.87429414682
2023-01-15T04,SDGE,CISO,2280.82860989944
2023-01-15T05,SDGE,CISO,2269.50498785026
2023-01-15T06,SDGE,CISO,2203.05842981397
2023-01-15T07,SDGE,CISO,2100.75080835576
2023-01-15T08,SDGE,CISO,1989.66983939866
2023-01-15T09,SDGE,CISO,1897.47502249637
2023-01-15T10,SDGE,CISO,1845.11395091988
2023-01-15T11,SDGE,CISO,1841.4517815761
2023-01-15T12,SDGE,CISO,1881.23612761628
2023-01-15T13,SDGE,CISO,1946.91923801947
2023-01-15T14,SDGE,CISO,2013.82078293642
2023-01-15T15,SDGE,CISO,2057.21647212066
2023-01-15T16,SDGE,CISO,2059.42090470043
2023-01-15T17,SDGE,CISO,2014.93597154624
2023-01-15T18,SDGE,CISO,1932.25788186207
2023-01-15T19,SDGE,CISO,1831.83639434952
2023-01-15T20,SDGE,CISO,1740.71744561355
2023-01-15T21,SDGE,CISO,1685.29662294838
2023-01-15T22,SDGE,CISO,1684.12519639588
2023-01-15T23,SDGE,CISO,1742.70440893273
2023-01-16T00,SDGE,CISO,1851.67853620678
2023-01-16T01,SDGE,CISO,1988.93311343995
2023-01-16T02,SDGE,CISO,2125.06350943795
2023-01-16T03,SDGE,CISO,2230.77933622374
2023-01-16T04,SDGE,CISO,2284.29282499993
2023-01-16T05,SDGE,CISO,2276.74276277158
2023-01-16T06,SDGE,CISO,2214.22895165496
2023-01-16T07,SDGE,CISO,2115.93535966304
2023-01-16T08,SDGE,CISO,2008.86149261177
2023-01-16T09,SDGE,CISO,1920.58246673237
2023-01-16T10,SDGE,CISO,1871.97796138647
2023-01-16T11,SDGE,CISO,1871.87005201171
2023-01-16T12,SDGE,CISO,1914.99053684278
2023-01-16T13,SDGE,CISO,1983.79951475402
2023-01-16T14,SDGE,CISO,2053.63995935477
2023-01-16T15,SDGE,CISO,2099.81606148945
2023-01-16T16,SDGE,CISO,2104.66669489054
2023-01-16T17,SDGE,CISO,2062.70788708541
2023-01-16T18,SDGE,CISO,1982.43884229399
2023-01-16T19,SDGE,CISO,1884.30509860046
2023-01-16T20,SDGE,CISO,1795.34855936094
2023-01-16T21,SDGE,CISO,1741.96935671339
2023-01-16T22,SDGE,CISO,1742.73843952171
2023-01-16T23,SDGE,CISO,1803.1942259048
2023-01-17T00,SDGE,CISO,1914.03261115228
2023-01-17T01,SDGE,CISO,2053.1970136345
2023-01-17T02,SDGE,CISO,2191.33538876396
2023-01-17T03,SDGE,CISO,2299.19247484024
2023-01-17T04,SDGE,CISO,2354.98847885329
2023-01-17T05,SDGE,CISO,2349.83836242502
2023-01-17T06,SDGE,CISO,2289.7880578675
2023-01-17T07,SDGE,CISO,2193.94557812484
2023-01-17T08,SDGE,CISO,2089.22480959762
2023-01-17T09,SDGE,CISO,2003.1196319967
2023-01-17T10,SDGE,CISO,1956.44534199018
2023-01-17T11,SDGE,CISO,1957.9846321474
2023-01-17T12,SDGE,CISO,2002.4571410192
2023-01-17T13,SDGE,CISO,2072.33427325443
2023-01-17T14,SDGE,CISO,2142.98549408043
2023-01-17T15,SDGE,CISO,2189.74642407185
2023-01-17T16,SDGE,CISO,2194.98302866921
2023-01-17T17,SDGE,CISO,2153.22830795177
2023-01-17T18,SDGE,CISO,2072.98746096463
2023-01-17T19,SDGE,CISO,1974.70506434612
2023-01-17T20,SDGE,CISO,1885.42252335162
2023-01-17T21,SDGE,CISO,1831.54825800529
2023-01-17T22,SDGE,CISO,1831.67671317074
2023-01-17T23,SDGE,CISO,1891.38721264287
2023-01-18T00,SDGE,CISO,2001.43077508401
2023-01-18T01,SDGE,CISO,2139.81190284112
2023-01-18T02,SDGE,CISO,2277.23405090639
2023-01-18T03,SDGE,CISO,2384.47981808778
2023-01-18T04,SDGE,CISO,2439.78012323155
2023-01-18T05,SDGE,CISO,2434.22904991685
